Product Name,SKU
Adafruit Perma-Proto HAT for Raspberry Pi - No EEPROM,2310
LED Holder 5mm Plastic Bevel - 5pcs Panel Mount,2174
Adafruit T-Cobbler Plus GPIO Breakout for Raspberry Pi,2028
MonkMakes Raspberry Pi Robot Board v3 - Motor Driver HAT,1940
Plug 3.5mm TRS 3-Pole - Audio Jack Solder-On,1799
"TFT LCD 2.8"" IPS Touch Display - 240x320 Color Module",1601
USB to TTL Serial Debug Cable for Raspberry Pi,2480
INA219 DC Current Sensor 26V 3.2A - High-Side I2C,AB083
Adafruit FTDI Friend + Extras v1.0 - USB-Serial Adapter,284
"Arduino Mega Protoshield - 0.1"" Pad Through-Hole Shield",192
Adafruit Boarduino ATmega328 DIY Kit - Compact Arduino,ADA72
FTDI Serial TTL-232 USB Cable - 5V/3.3V Selectable,AJ074
Arduino + Breadboard Plastic Mounting Plate w/ Feet,AC071
DFRobot pH Meter Pro Analog Sensor - SEN0169,SEN0169
Intel Galileo Gen 2 Development Board - x86 Arduino-Compat,DFR0341
Raspberry Pi Camera Rev 1.3 - 5MP OmniVision,AG016
DFRobot Crash Sensor Right - SEN0138-R,SEN0138-R
DFRobot Crash Sensor Left - SEN0138-L,SEN0138-L
MPU-9250 9DOF IMU Module - Accel+Gyro+Magnetometer,SM9250MPU
Lithium Polymer Battery 3.7V 2000mAh - JST-PH Pouch,2011
Adafruit Feather HUZZAH ESP8266 Wi-Fi Development Board,2821
Gyro 1-Axis Analog Module ENC03 - Single-Axis,SENC031G
IMU 10DOF LSM303D + L3GD20 + BMP180 - Pololu/SF Style,AB041
ADXL346 3-Axis Digital Accelerometer Breakout,AB050
Gyro 3-Axis Analog Module ENC03 - Murata Sensor,SENC033G
Digital Thermometer Display DS18B20 - Standalone Display,SEN18220B
USB Booster Cable DC5V to DC12V - Step-Up Cable,2325
DC Power Supply Module w/ Adapter Plate - Breadboard PSU,AJ271
IMU 10DOF L3G4200D + ADXL345 + HMC5883L + BMP180,SM080110DOF
GY-85 9DOF IMU Sensor Module - Accel+Gyro+Mag,AB046
Gyro 2-Axis Analog Module ENC03 - Murata Sensor,SENC032G
Photosensitive Diode Sensor Module - Light Detection,SEN56132P
USB Mini Breakout Board - Type-A Female,AJ320
USB 3.0 Type-A Female Connector Breakout - SuperSpeed,PPB8009U3D
USB Type-B Connector Breakout Board - Breadboard,AA117
Mini Breadboard 4.5x3.5cm Clear - Compact Prototyping,AB809
Acrylic Case Kit for Raspberry Pi 3 B+,AG034
Raspberry Pi 3 B+ Complete Starter Kit,AM420
Bluetooth Audio Receiver Decoding Player Module,CCB25011M
Digital Barometric Pressure Sensor 3.3-5V - Multi-Range,SSE25020P
Conductive Sewing Thread 1M,AJ248
Screw M3 x 10 Button Cross Head and M3 Nuts 10 Sets,AN032-M312
NEMA 17 Bipolar Stepper Motor 42x42x34mm - 1.8 deg,2392
Excavator Tank Robot Chassis - Tracked Robot Platform,RBP94521C
MMA7361 Triple-Axis Analog Accelerometer Breakout,SPS07361S
PCB Ruler 15cm - Reference Ruler w/ Component Footprints,AM381
MAX7219 Cascaded 4-in-1 Dot Matrix Module - 32x8 Display,AB302
WS2811 RGB Pixel Nodes 50pcs 12V 12mm - LED Pixel String,DLD10012W
Desoldering Wick 2mm x 1.5m - Copper Braid Solder Remover,TOL-09327
Soldering Iron 60W Adjustable Temperature - 220VAC w/ Tip,AN124
Solder Wire 0.8mm 100g - 63/37 Tin-Lead Rosin Core,TET08100T
Basic Stainless Steel Tweezers - Precision Pointed Tip,TH00101BT
Soldering Tip Cleaning Wire Sponge Ball - Brass Coil Cleaner,TEL77019SI
HDMI Cable 1m Gold Plated - 4K UHD 3D Audio Return,FIT0480
5V Booster Module CE8301 w/ Type-A USB Connector,AM169
LCD 20x4 Character Module Blue - 4-Line HD44780,AD025
Jumper Wire 9Pin Dual-Female - 200mm,PCW20091
Jumper Wire 10-Pin Dual Female 200mm - Pre-Housed,PCW20101
Jumper Wire 8Pin Dual-Female - 200mm,PCW20081
Jumper Wire 7-Pin Dual Female 200mm - Pre-Housed,PCW20071
Actuator Acrylic Tube Kit - DIY Linear Mechanism,CMM10101M
Metal Soldering Iron Stand w/ Sponge - For 936/907 Iron,AN265
Electrical Insulation Tape - PVC Black Wire Tape,AN126
31-in-1 Precision Screwdriver Set - Magnetic Multi-Bit Driver,AN500
Desoldering Pump / Solder Sucker - Spring-Loaded Vacuum,AM235
Anti-Static Brush for Cleaning PCB - ESD-Safe Dust Brush,THT07652T
Mini Electrical Wire Cable Cutters - Compact Precision Cutter,AN511
Multifunctional Wire Stripper Cutter Crimper Tool BST-5021,AN451
Digital Caliper 150mm IP54 - 0.01mm LCD Measuring Tool,AN342
Float Switch Plastic Water Level Control - In-Line,AM313
DFRobot Mini Photo-Resistor / Photocell - FIT0180,FIT0180
DFRobot Anemometer Wind Speed Kit - SEN0170,SEN0170
DFRobot Self-Locking Switch Digital Gravity - DFR0423,DFR0423
Wireless Remote Control + IR Receiver Module Set,AH017
Arduino Project Enclosure for Uno and Mega Boards - DFRobot,FIT0103
Arduino-Compatible Pro Micro - ATmega32U4 5V 16MHz USB,AB661
DFRobot 7.4V LiPo Battery Charger - FIT0398,FIT0398
Raspberry Pi 3 Model B - Quad-Core 64-Bit with WiFi/Bluetooth,DFR0431
Excavator Arm Kit - DIY Hydraulic Robotic Arm,RBP34343A
Robot Arm Gripper / Claw - Servo-Driven Mechanical Hand,AF011
Ethernet ENC28J60 Module - SPI Network Interface,AM173
MAX7219 8x8 LED Matrix Display Module - Cascadable,AC072
Hand-Cranked Generator Dynamo - Manual Power,AN019
Solenoid Electromagnetic Door Lock - 12V Striker,APK25035L
LCD 1602 Character Display Module - Blue Background,AD009
Photoelectric Counter IR LM393 Module,AM281
DC 6V Gear Motor with Encoder 100RPM - Hall Encoder,AN616
SIM800 GSM/GPRS Module - Quad-Band Cellular,AF037
DFRobot Microwave Digital Motion Detection Sensor - SEN0192,SEN0192
DFRobot AC/DC Adapter 5V 2A US-Plug - FIT0318,FIT0318
Water Flow Sensor G1 - Larger Threaded Flow Meter,SOT80044WF
"Liquid Flow Meter Plastic 3/4"" NPS Threaded",SOT80034WF
Screw Terminals 3-Pin 5mm Pitch 5pcs - PCB Mount,2358
Screw Terminals 2-Pin 5mm Pitch 5pcs - PCB Mount,AL039
Ethernet W5100 Module,2445
DHT11 Temperature and Humidity Sensor Module - 3-Pin,2474
DFRobot Bluno Arduino Mega 2560 BLE - WiFi/BT 4.0,DFR0323
Peristaltic Pump with ANTI-UV exchangeable pump head,HPPE-12-800-ZB-2-PB
Raspberry Pi Zero WH Budget Pack - Includes Pi Zero,14368
NFC RFID Coin Tags 13.56MHz NTAG215 - 10pcs 25mm Discs,2800
Teensy 3.2 - 32-bit ARM Cortex-M4 Dev Board,2756
Adafruit FONA 808 Mini Cellular GSM + GPS Breakout Board,2542
Adafruit 12-Channel Capacitive Touch Shield for Arduino - MPR121,2024
Adafruit PowerBoost 500 Charger - 5V USB Boost + LiPo Charger,1944
RGB LED Breakout (3528),DFR0239
BLE Mini Red Bear Lab,1AV45
DFRobot DFRduino Ethernet Shield V2.1 - Mega + SD,DFR0125
RedBear Duo – Wi-Fi + BLE IoT Board,1ABC3
DFRobot ORP Analog Meter V1.0 - SEN0165,SEN0165
DFRobot Gravity Analog Electrical Conductivity Sensor K=1,DFR0300
DFRobot Gravity PIR Motion Sensor - SEN0171,SEN0171
Cable Spiral Wrap 10mm 10 Meters,FIT0251
Cable Wrap Spiral 6mm 15M,FIT0430
DFRobot Super Capacitor 4.7F 2.7V - FIT0133,FIT0133
DFRobot Super Capacitor 100F 2.7V - FIT0134,FIT0134
DFRobot LED 3-Wire Module 8-Digit - DFR0090,DFR0090
Wire Connector Set Bit-Press Type 2-Slot,AN468
Micro Limit Switch Collision 2A 125VAC - DFRobot FIT0213,FIT0213
Emergency Stop Mushroom Push Switch - DFRobot FIT0156,FIT0156
Breadboard 400 Tie-Point Interlocking Solderless,2400
Headers 2.54mm Arduino Male Pin Straight Black 5pcs,AJ240
DFRobot Hexa Base Servo Rotation Kit - ROB0114,ROB0114
DFRobot Gravity IO Expansion Shield V7.1 - Arduino UNO Shield,DFR0265
DC Power Extension Cable 1.5m - 2.1mm Plug DFRobot,FIT0114
DFRobot Capacitive Soil Moisture Sensor - SEN0193,SEN0193
DFRobot Rotation Sensor / Rotary Encoder Analog - DFR0054,DFR0054
LED Green 16mm Illuminated Metal Push Button Switch,FIT0115-G
LED Blue 16mm Illuminated Metal Push Button Switch,FIT0115-B
Acrylic Clear Case for Raspberry Pi 3 B+,AG063
Hall Sensor A3144E - Digital Magnetic Switch,SPM31441S
Airspeed Breakout Board APM 2.5 MPXV7002DP,AB153
HX711 Weight Sensor Amplifier - 24-Bit Load Cell ADC,AB246
Fixed Dual-Voltage 5V + 3.3V Power Supply Board,CDE50331C
Screw Shield for Arduino,DFR0060
DFRobot Temperature LM35 Analog Sensor - DFR0023,DFR0023
Arduino-Compatible Due R3 Clone - SAM3X8E ARM Cortex-M3,2485
Arduino-Compatible Mega 2560 R3 - ATmega2560 CH340G,2326
LED Piranha Module Digital White Gravity,DFR0031-W
DFRobot IIC LCD1602 Module - I2C 16x2 Character Display,DFR0063
DFRobot Digital Speaker Module - I2C Audio Output,FIT0449
DFRobot Cable Analog Sensor 10-Pack - FIT0031,FIT0031
DFRobot Digital Sensor Cable 3-Pin 10-Pack - Gravity Compatible,FIT0011
DFRobot Relay Module V3.1 - Arduino-Compatible 5V Relay,DFR0017
DFRobot LED Keypad Shield for Arduino - DFR0382,DFR0382
DFRobot Waterproof DS18B20 Temp Sensor Kit - KIT0021,KIT0021
Micro-USB Cable 1.2m for Raspberry Pi - High-Speed,2426
DC TT Geared Motor 6V 160RPM L-Shape Metal Shaft,AB695
DFRobot ProtoBoard Pro Double-Sided - FIT0193,FIT0193
"DFRobot ProtoBoard Rectangle 2"" Double-Sided - FIT0203",FIT0203
DFRobot DSS-P05 Standard Servo 5kg - SER0020,SER0020
MQ-3 Alcohol Gas Sensor - Analog Module,AB076
Reed Switch 2x14mm Normally-Open 10pcs - Magnetic,AL040
MQ-2 Gas Sensor - Smoke/LPG/CO Analog Module,AB072
MQ-5 LPG/Natural Gas Sensor - Analog Module,AB075
"Solenoid Water Valve DC 12V 1/4"" PE Pipe",ATS02012P
NodeMCU Lua WiFi Board ESP8266 CP2102 - Arduino IDE,AM192
Solid State Relay Module 2-Channel SSR,ARE00202SL
APDS-9960 Gesture + RGB + Proximity Sensor,AB013
DFRobot DF15RSMG 360° Continuous Rotation Servo 20kg,SER0035
9V Battery to DC Jack Connector 2pcs - Snap Adapter,2410
HX711 Weight Sensor Kit 5kg Load Cell - Scale Bundle,SEN5KGO
Motor Large Current Driver Module BTS7960 43A,AB487
4-Channel Bi-Directional Level Shifter Module - 3.3V/5V,AM175
RF NRF24L01 Module,AB239
PN532 NFC RFID Breakout Board 13.56MHz - I2C/SPI/UART,2489
Adafruit FONA Mini Cellular GSM Breakout - uFL Antenna Version,1946
SparkFun FlexiForce Pressure Sensor 100lbs - Thin Film Force Sensor,SEN-08685
DFRobot Devastator Tank Mobile Platform - Tracked Chassis,ROB0112
MicroSD Memory Card 8GB for Raspberry Pi,AG053
Arduino Mega R3 Basic Starter Kit - DIY Learner Bundle,AH012
I2C LCD 1602 Display Yellow - 16x2 Character Module,2380
Rainbow ABS Case for Raspberry Pi 3 Model B,RPA02122C
LilyPad Arduino Main Board ATmega328 - Sewable,AA070
DFRobot Bluetooth HC-05 RF Wireless Module - TEL0086,TEL0086
BLE Micro - Super Compact BLE Module,TEL0084
DFRobot Starter Kit V3 for Arduino - Complete Learning Kit,DFR0100
DFRobot Speech Synthesis Shield for Arduino - DFR0273,DFR0273
DFRobot DSS-M15S Metal-Gear Standard Servo 15kg 270,SER0038
Water Pump Immersible and Water Tube,FIT0200
DFRobot Micro Servo 2.5g 360-deg Continuous - SER0037,SER0037
Jumper Wire 6Pin Dual-Female 200mm,PCW20061
Jumper Wire 5Pin Dual-Female - 200mm,PCW20051
M3 20mm Hollow Hexagon Copper Cylinders (5Pcs Pack),RME32000M
M3 10mm Hollow Hexagon Copper Cylinders (5Pcs Pack),RME31200M
Adafruit LED Sequins Warm White - Pack of 5 Sewable LEDs,1758
DFRobot Raspberry Pi WiFi 150M Miniature 802.11n USB Dongle,FIT0368
DFRobot Raspberry Pi GPIO Extension Board,DFR0312
DFRobot Bluno Nano - Arduino Nano-Compatible with BLE 4.0,DFR0296
DFRobot Tilt/Pan Kit with DF05BB 5kg Servos,FIT0045
Teensy 2.0 ATmega32U4 USB Dev Board,199
Adafruit 9-DOF LSM9DS0 Accelerometer Gyro Magnetometer Breakout,2021
ADS1115 16-Bit 4-Channel ADC w/ PGA - I2C Breakout,AB080
Adafruit Solenoid Lock-Style 12VDC - 1512,1512
"Adafruit METRO 328 Development Board - ATmega328, No Headers",2466
Logic Level 8-Channel Bi-directional Converter TXB0108,395
TCS34725 RGB Color Sensor w/ IR Filter + White LED,AB203
Adafruit CC3000 WiFi Shield with Onboard Antenna for Arduino,1491
Adafruit Ultimate GPS Logger Shield with GPS Module for Arduino,1272
Adafruit TV-B-Gone Universal Kit v1.2 - ADA73,ADA73
DFRobot Flex/Bend Short Sensor - SEN0086,SEN0086
"Adafruit Trinket Mini Microcontroller - 5V Logic, MicroUSB",1501
Adafruit Breadboard NeoPixel RGB - 1312 4-Pack PTH,1312
PCA9685 16-Channel 12-bit PWM/Servo Driver I2C,AJ325
Adafruit Flora RGB Smart NeoPixel v2 - 1260 4-Pack,1260
Adafruit TSL2561 Luminosity/Lux Light Sensor - AB022,AB022
"Adafruit Trinket Mini Microcontroller - 3.3V Logic, MicroUSB",1500
Adafruit LED Sequins Ruby Red - Pack of 5 Sewable LEDs,1755
LSM303 Accelerometer + Magnetometer Compass Board,AB019
Adafruit Wave Shield v1.1 Kit for Arduino - WAV Audio Player,94
Adafruit LED Sequins Royal Blue - Pack of 5 Sewable LEDs,1757
SI1145 UV Index/IR/Visible Digital Light Sensor,AM329
Adafruit Pro Trinket 5V 16MHz ATmega328 Microcontroller Board,2000
Adafruit Force-Sensitive Resistor FSR Square - 1075,1075
Adafruit HUZZAH ESP8266 Breakout - Wi-Fi Microcontroller Board,2471
"DFRobot Flex/Bend Long Sensor 4.5"" - SEN0064",SEN0064
Adafruit GA1A12S202 Log-Scale Light Sensor Analog - 1384,1384
L298 Dual H-Bridge DC Motor Driver Module - Heatsink,AM112
Motor Large Current Driver VNH2SP30 Module 30A,AMS30011A
Arduino Uno R3 Acrylic Enclosure - Clear Project Case,AJ185
Temperature & Humidity MTH02 Digital Sensor,SEM02001S
CAN-Bus Module MCP2515 - SPI Interface,WCA2515
CD74HC4067 16-Channel Mux Breakout for Arduino,AB687
USB UART Converter CH340G - USB to Serial,AB311
DS3231 RTC Module + AT24C32 EEPROM - High Precision,AB603
TDA7266 Audio Amplifier Module - Stereo 5W+5W Bridge,AA027
Temperature & Humidity AM2301 DHT21 Sensor - Capacitive,AB412
ISD1760 Sound Recorder Module - 75-second Voice Record/Play,AB373
Voice Record Module ISD1820,AB404
A4988 Stepper Motor Driver Module - Step/Dir,2484
Frequency Adjustable Pulse Generator NE555 Module,AB333
"CNC Shield V3.51 for Arduino - GRBL-Compatible, Uses Pololu Drivers",AE010
ULN2003 Stepper Motor Driver Module - Unipolar 5V,AA071
DFRobot Button Cell Battery Holder w/ Batteries 4.5V - FIT0337,FIT0337
DFRobot Mega Sensor Shield V2.4 - Arduino Mega I/O Expansion,DFR0165
Energy Harvester LTC3588 Breakout,AB186
LED High Bright 5.5W Warm White,FIT0382
DFRobot pH Meter Sensor Analog Kit - SEN0161,SEN0161
DFRobot LM386 Audio Amplifier Module - Arduino Compatible,DFR0064
Proximity Inductive 4mm Metal Sensor LJ12A3-4-Z/BY,AJ218
Adafruit-Style Motor Shield 4-Channel L293D - V1,AA058
MG90D 9g Metal-Gear Micro Servo - 1.8kg High Torque,AF016
Digital Push Button Module for Arduino/Raspberry Pi,AJ183
Current Sensor 30A ACS712 - Hall-Effect Module,AB480
OV7670 Camera Module for Arduino - 0.3MP VGA Image Sensor,AB396
RF Transceiver 433 MHz  Module CC1101,AB449
HC-12 RF Serial Module 433MHz - 1000m UART Wireless TX/RX,AB443
IR Infrared Remote Relay 8-Channel - Wireless Switch,ARA08051A
ESP-01S 1MB WiFi ESP8266 - Serial Transceiver,AB560
HC-SR505 Mini PIR Motion Sensor Module - Compact,AB218
LM2596S DC-DC Adjustable Buck Converter Module - 3A,2381
Bluetooth Shield (Master/Slave) for Arduino,MCS01108S
16-Channel Servo Controller PCA9685 - I2C 12-bit,RME99016CS
Tower Pro SG-5010 Standard Servo - 5kg High Torque (180 DEGREE),RMS05010S
Tower Pro SG-5010 Standard Servo - 5kg High Torque (360 DEGREE),RMS05010S-1
Tower Pro SG-5010 Standard Servo - 5kg High Torque (270 DEGREE),RMS05010S-2
Tower Pro SG-5010 Standard Servo - 5kg High Torque (90 DEGREE),RMS05010S-3
Audio Analyzer MSGEQ7,DFR0126
Third Hand Tool w/ Magnifying Glass - Soldering Helping Hand,AN291
"TFT LCD 3.2"" 240x320 Touch Panel Module - ILI9341",AB847
"OLED Display 1.3"" I2C - 128x64 Monochrome SSD1306",AD034
TM1637 4-Digit 7-Segment LED Display Module,AD024
WS2812 Addressable RGB LED Ring - 8/12/16/24 LED Round,DLC281
W5100 Ethernet Shield for Arduino - 10/100 RJ45,2323
SIM808 GSM/GPRS/GPS Module - 3-in-1 IoT Board,AF077
Laser Diode Cross 5mW 650nm Red - Cross-Hair Module,TEL2564L
Laser Diode Dot 5mW 650nm Red - Dot Pattern Module,TEL2565L
Sealed Membrane Button Pad 4x4 w/ Sticker - 16-Key,2488
USB Cable Type B to Type A Male - Arduino Uno/Mega (30 CM),AJ022
USB Cable Type B to Type A Male - Arduino Uno/Mega (50CM),4453
USB Cable Type B to Type A Male - Arduino Uno/Mega (1M),4455
USB Cable Type B to Type A Male - Arduino Uno/Mega (1.5M),4452
USB Cable Type B to Type A Male - Arduino Uno/Mega (3M),4451
USB Cable Type B to Type A Male - Arduino Uno/Mega (5M),4454
USB Cable Type B to Type A Male - Arduino Uno/Mega (10M),4450
BMP180 Barometric Pressure/Temp/Altitude Sensor I2C,AB006
DC DC Booster 6A 150W,2383
50A Non-Invasive AC Current Sensor - Clamp Type,2360
DC-DC Module 5A 180KHz 36V,AB336
AC/DC 5V 500mA USB Power Adapter - Wall Charger,PSB10505U
Solid State Relay Module 8-Channel SSR,AB251
Wireless Charger + Receiver Set - Qi-Style Inductive,PCW2138WC
Buzzer Module for Arduino - Active Audible Alert 5V,AF170
Solid State Relay Module 4-Channel SSR,AB250
PWM Pulse Width Modulator 12V to 40V 10A,AM033
PWM Frequency And Duty Adjustable Module- SG3525,ASG3525PWM
DC Motor 130 - Generic Hobby Toy DC Motor,AF176
Thermocouple Wire TP01 - K-Type Probe,AJ350
Tiny IR Sensor Adjustable 3-100cm - Compact Photoelectric,SOD00300S
Hall Effect Sensor Module - Magnetic Field Detector,2393
Thermistor Wired NTC 10K 0.5m - 3D Printer Probe,SET99801W
Voltage Level Indicator KA2284,AM187
Motor and Stepper Arduino Shield - L293D 4-Channel,AMS00298PM
EL Wire Driver Shield 8-Channel Kit - Arduino,DEL0008KIT
DFRobot Capacitive Touch Module - DFR0030,DFR0030
DFRobot Particle Photon - WiFi IoT Dev Board,DFR0373
Proto Shield for Arduino - Blank Solderable Shield,AC082
MP3 Music Shield VS1053 - Decoder + SD for Arduino,ASVS1053MP
Relay Large Current Module 30A - High-Power Switch,ARE01101SL
Infrared Remote Control 8-Channel Module Digital Out,CID08001C
Alligator Clips Test Lead Set - Color-Coded Pairs,PBP22001P
RF Remote Control Module 4-Channel 5V - 315MHz Receiver Set,CRF00504C
RF Remote Control Module 2-Channel 5V - 315MHz Receiver Set,CRF00502C
RF Remote Control Module 1-Channel 5V - 315MHz Receiver Set,CRF00501C
NEO-6M GPS Shield w/ MicroSD - Arduino GPS Logger,AF086
GPRS/GSM SIM900 Module Arduino Shield - Quad-Band,AF090
2xAA Battery Holder w/ Switch - 3V Output Lead,AN069
3xAA Battery Holder w/ Switch - 4.5V Output Lead,AN102
CR1220 SMD Battery Holder - 2-pos PCB Coin Cell Mount,PSB12202B
Bluetooth Bee HC-06 - XBee Footprint Bluetooth Module,AB618
Sharp GP2Y0A710K IR Distance Sensor 100-550cm Long,SEN0085
MP3 Music Player Mini Module - DFPlayer Compatible,AB108
TCS3200 Color Sensor Module - Photo-Frequency Output,AB120
DFRobot LED Voltage Meter Red - DFR0130-R,DFR0130-R
R503 Round Fingerprint w/ 2-Color Ring LED 3.3V,AB727
Sound Sensor LM386,2459
JSN-B02 V2.0 Waterproof Ultrasonic Distance Sensor,AC048
SD Card Breakout Board for Arduino - SPI w/ Logic Shift,AB413
Breadboard MB102 830 Point - Solderless Prototype Board,2423
Rain Steam Sensor Module - Conductive Detection,AB112
EasyDriver Stepper Motor Driver A3967 - Bipolar,AE132
LM2577 + LM2596 Buck-Boost Voltage Converter Module,AB340
Elecrow Crowduino Pro Mini - ATmega328 5V 16MHz Arduino Compatible,AC065
USB Serial Adapter w/ XBee Mount/Rail - Programmer,MCP00101P
Stepper Motor 12VDC 32-Step 1/16 Gearing - 28BYJ-48,RMS02812M
Stepper Motor 5VDC 32-Step 1/16 Gearing,AF173
Relay Light Controlled Module,AM190
Finger Clip Heart Rate Sensor - Pulse Sensor Module,SOT00100F
DFRobot Flexiforce Pressure Sensor 1lb - SEN0068,SEN0068
"DFRobot Force Sensitive Resistor 0.5"" - SEN0047",SEN0047
LilyPad Arduino USB ATmega32U4 - Wearable/Sewable,2435
DFRobot Bluno Mega 1280 - Arduino + Bluetooth 4.0,DFR0306
DFRobot Romeo BLE - Arduino Robot Control Board with BT 4.0,DFR0305
Water Mini Pump RS-360S,AJ404
BLE Module HM-11 CC2541 - Bluetooth 4.0 LE,AB793
Raspberry Pi 2 Model B - Quad-Core ARM Cortex-A7 Computer,DFR0353
DFRobot Beetle Arduino-Compatible ATmega32u4,DFR0282
DFRobot Bluno Beetle - Ultra-Small BLE Arduino Board,DFR0339
DC-DC Power Module 25W,DFR0205
L298N Dual H-Bridge DC Motor Driver - 2x2A,2482
DFRobot 7.4V 2600mAh 25C LiPo Battery with DC Plug,FIT0137
DFRobot Non-Contact Liquid Level Switch - FIT0212,FIT0212
Arduino Mega 2560 Rev3 ATmega2560 Development Board | Original,A000067-R
DFRobot Arduino Yun-Compatible - WiFi+Linux Board,DFR0297
"Arduino Uno R3 ATmega328P Development Board | Original, Made in Italy",A000066I
MPU-6050 Triple-Axis Accelerometer + Gyro Breakout,AB001
Waterproof DS18B20 Temperature Sensor 1-Wire 3m Cable,AB389
3-Axis Gyro L3G4200D - I2C/SPI MEMS Gyroscope,AB038
NFC Arduino Shield 13.56MHz - Stackable PN532 Reader,ACS53201S
Current Sensor AC/DC 50A - Hall-Effect Bidirectional,SEN0098
DFRobot MicroSD Card Module for Arduino - SPI,DFR0229
DFRobot LED Current Meter 10A Blue - DFR0244-B,DFR0244-B
DFRobot LM2577 DC-DC Boost Converter 3.7V to 34V,DFR0123
MQ-4 Methane (CH4) Gas Sensor - Analog Module,AB077
DFRobot MQ-6 Propane/LPG Gas Sensor - SEN0131,SEN0131
DFRobot WiDo IoT Node Arduino-Compat CC3000 - DFR0321,DFR0321
DFRobot Line Tracking Sensor for Arduino - SEN0017,SEN0017
DFRobot Mega 2560 - Arduino Mega 2560 R3 Compatible Board,DFR0191
DFRobot DFRduino UNO R3 - Arduino UNO Compatible Board,DFR0216
DFRobot Analog Sound Sensor - DFR0034,DFR0034
DFRobot Digital Push Button - DFR0029-R,DFR0029-R
DFRobot Bluno - Bluetooth 4.0 BLE Arduino UNO-Compatible Board,DFR0267
DFRobot 10-Segment Bar Graph LED Display Red - FIT0188,FIT0188
DFRobot BMA220 Triple-Axis Accelerometer - SEN0168,SEN0168
DFRobot Soil Moisture Sensor Immersion Gold - SEN0114,SEN0114
DFRobot Gravity Analog Ambient Light Sensor,DFR0026
DS18B20 Temperature Sensor Module - 1-Wire Digital,2446
DFRobot Gravity UV Sensor - SEN0162 ML8511,SEN0162
"DFRobot URM37 Ultrasonic Ranging Sensor - 4-500cm, I2C/UART/PWM",SEN0001
Solenoid Water Valve Plastic Normally-Closed,ASO1212GSV
Pulse Sensor Arduino-Compatible - Heart Rate Detector,AB393
RF Controller Kit 315MHz w/ Remote - 4-Button Wireless Set,AN814
Relay Shield for Arduino - Multi-Channel Stackable,AB354
Tilt Sensor Module - Mercury-Free Ball-Switch,2441
Tilt Switch Module for Arduino - Ball-Type,2440
XBee Shield for Arduino - Wireless Mesh Adapter,MCS01407S
Data Logger Shield for Arduino - SD + RTC,2395
MQ-135 Air Quality Gas Sensor - Analog Module,2430
Cascadable WS2812 RGB LED 5pcs - Standalone Modules,AJ105
Vibration Switch HDX2 - Spring-Type Shake Sensor,SMS10222S
DS1307 Real-Time Clock RTC Module - I2C w/ Battery,AB244
Tilt Switch SW200D - Mercury-Free Ball Tilt,SMSW200D
Soil Moisture Sensor - Analog/Digital 2-Probe Module,AB110
Sensor Shield for Arduino - Multi-Sensor Breakout V5,2370
HC-SR501 PIR Motion Sensor Module - Digital Output,AM298
TEA5767 FM Receiver Module for Arduino,AB231
NFC RFID Card Tags 13.56MHz - 10pcs Mifare Classic 1K,2369
NRF24L01+PA+LNA Wireless 1100m - Long-Range RF,AB549
RF Transmitter Module 433MHz - ASK/OOK Wireless TX,AB552
RF Transmitter Module 315MHz - ASK/OOK ASK Wireless TX,AB388-315
Humidity Sensor Module HR202 - Resistive Humidity,AB222
DFRobot Analog Flame Sensor - SEN02011F,SEN02011F
Infrared Receiver - 38kHz IR Demodulator,AB434
Flame Sensor Module for Arduino - Digital + Analog,AB122
SW-420 Vibration Sensor Module - Adjustable Sensitivity,AB275
WiFi Module ESP8266 ESP-12E - Earlier Variant,AB531
Ardumoto Motor Driver Shield,AF168
Light Sensor Digital BH1750FVI - I2C Lux Meter,AB008
"Arduino-Compatible UNO R3 Clone - CH340 USB, ATmega328P",2507
Laser Diode Line 5mW 650nm Red - Line Pattern Module,TEL2563L
Capacitive Touch Sensor Toggle Module,AB107
Mobile Platform Kit 4WD for Arduino Robotics,2359
Smart Robot Car 2WD Motor Chassis - DIY Robot Kit,2475
L9110 Dual-Channel DC Motor Driver Module - 800mA,AA084
Solid State Relay Module 1-Channel SSR - 5V Trigger,2477
Servo Mini Tower Pro 9g SG-90 - Hobby Servo 180 deg,AF001
PAM8403 Audio Amplifier 3W+3W Stereo - w/ Volume Control,2409
TTP224 Capacitive Touch Module 4-Channel - Digital Out,2368
WiFi Module ESP8266 ESP-12F - SMD Module,AB511
Eccentric Vibration Motor 4x8mm - Pager Motor,AN635
Water Hall Flow Sensor G1/2 - 1-30L/min YF-S201,AJ102
Water Flow Sensor YF-S401 - 0.3-6L/min Hall Effect,AB705
Reed Switch Module - Magnetic Reed Sensor,AB224
Opto-Interrupter TCST2103 - Slotted Optical Switch,2386
IR Sensor Adjustable E18-D80NK - Photoelectric Switch,AF169
JSN-SR04T 2.0 Waterproof Ultrasonic Distance Sensor,AM283
Sharp GP2Y1014AU0F Dust Sensor for Arduino - PM2.5,AB124
Screw Shield Proto 1.0,AJ332
MFRC522 NFC RFID Reader Module 13.56MHz - SPI Card+Keyfob,2473
Breadboard Power Supply Module - 3.3V/5V Selectable,AM183
AC/DC 12V 2A Power Adapter - 5.5/2.1mm Barrel,PSB01202U
DFRobot I2C LCD 16x2 RGB Backlight Display - DFR0374,DFR0374
Dual Channel H-Bridge Motor Shield 22V 8A,ACS70028DH
